Resource,SubscriptionName,ResourceGroup,CurrentCostUSD,LastCostUSD,DeltaUSD,Remark
stage-universal-web02,KioSoft Globalazure  Subscription,dbmonitor,15.645478,15.645478,0,SAME
stagecleanstoreweb01-osdisk-20241225-050718,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,5.589657,5.589657,0,SAME
sut_vnetgateway,KioSoft Globalazure  Subscription,sut,136.8,136.8,0,SAME
sut_vnetgateway1_publicip1,KioSoft Globalazure  Subscription,sut,2.88,2.88,0,SAME
sutserver01,KioSoft Globalazure  Subscription,sut,80.699679,80.699679,0,SAME
sutserver01-ip,KioSoft Globalazure  Subscription,sut,3.60004,3.60004,0,SAME
sutserver01-new_osdisk_1_a06c711facad49a48f8208abbaca4778,KioSoft Globalazure  Subscription,sut,17.531677,17.531677,0,SAME
sutserver02,KioSoft Globalazure  Subscription,sut,14.454538,14.454538,0,SAME
sutserver02_disk1_2d3f6d24be204a268f3cae7fe4263767,KioSoft Globalazure  Subscription,sut,4.697776,4.697776,0,SAME
sutserver02ip184,KioSoft Globalazure  Subscription,sut,3.60004,3.60004,0,SAME
terraformstatsfile,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.000583,0.000583,0,SAME
test1,KioSoft Globalazure  Subscription,rg_test_route_als,0.057886,0.057886,0,SAME
tm02-stage-cleanstore,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,2.669299,2.669299,0,SAME
tm03-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,20.861953,20.861953,0,SAME
tm04-prod-csc-reportserver,KioSoft Globalazure  Subscription,rg52-prod-csc,21.195429,21.195429,0,SAME
tmsnginx,KioSoft Globalazure  Subscription,armtmsrsc,14.425912,14.425912,0,SAME
tmsnginxip149,KioSoft Globalazure  Subscription,armtmsrsc,3.60004,3.60004,0,SAME
tmsprod,KioSoft Globalazure  Subscription,tmsprod,545.691714,545.691714,0,SAME
tmsprod-db01,KioSoft Globalazure  Subscription,tmsprod,14.4263,14.4263,0,SAME
tmsprod-db01_osdisk_1_d3b9cf26c0954998ac076bedc2e2d669,KioSoft Globalazure  Subscription,tmsprod,19.285836,19.285836,0,SAME
tmsprod-db01-data01,KioSoft Globalazure  Subscription,tmsprod,19.285836,19.285836,0,SAME
tmsprod-lb01,KioSoft Globalazure  Subscription,tmsprod,16.243806,16.243806,0,SAME
tmsprod-lb01_osdisk_1_41aeade537234520b8d6a326e96775c0,KioSoft Globalazure  Subscription,tmsprod,5.166104,5.166104,0,SAME
tmsprod-lb01_osdisk_1_41aeade537234520b8d6a326e96775c0-202306301141-disk-2023063,KioSoft Globalazure  Subscription,armtmsrsc,5.309613,5.309613,0,SAME
tmsprod-oldtms1,KioSoft Globalazure  Subscription,tmsprod,14.434879,14.434879,0,SAME
tmsprod-oldtms1_osdisk_1_5a3bb962407e4018a18c5746fe3f700c,KioSoft Globalazure  Subscription,tmsprod,5.166381,5.166381,0,SAME
tmsprod-tms01,KioSoft Globalazure  Subscription,tmsprod,15.926677,15.926677,0,SAME
tmsprod-tms01_osdisk_1_864e1344192f412ab26319ff668672d4,KioSoft Globalazure  Subscription,tmsprod,9.987175,9.987175,0,SAME
tmsprod-tms02,KioSoft Globalazure  Subscription,tmsprod,15.155643,15.155643,0,SAME
tmsprod-tms02_osdisk_1_fd21183cca6a4e3a9bf1fa8ff86b3974,KioSoft Globalazure  Subscription,tmsprod,9.987175,9.987175,0,SAME
tmsprod-tms03,KioSoft Globalazure  Subscription,tmsprod,32.320616,32.320616,0,SAME
tmsprod-tms03_osdisk_1_dc480da34b3045efb56faebc75a4b45b,KioSoft Globalazure  Subscription,tmsprod,19.285836,19.285836,0,SAME
tmsprod-web01,KioSoft Globalazure  Subscription,tmsprod,16.717542,16.717542,0,SAME
tmsprod-web01_osdisk_1_b246404255f7462f937bc8b1702caf83,KioSoft Globalazure  Subscription,tmsprod,19.285836,19.285836,0,SAME
tmsprod-web02,KioSoft Globalazure  Subscription,tmsprod,16.682634,16.682634,0,SAME
tmsprod-web02_osdisk_1_82c6e02223da4c23a3e4e94825526cf9,KioSoft Globalazure  Subscription,tmsprod,19.285836,19.285836,0,SAME
tmsproddb01ip166,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.60004,0,SAME
tmsprodlb01ip334,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.60004,0,SAME
tmsprodtms01ip181,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.60004,0,SAME
tmsprodtms02ip372,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.60004,0,SAME
tmsprodtms03ip741,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.60004,0,SAME
tmsprodweb01ip798,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.60004,0,SAME
tmsprodweb02ip534,KioSoft Globalazure  Subscription,tmsprod,3.60004,3.60004,0,SAME
tmsserver1,KioSoft Globalazure  Subscription,armtmsrsc,14.422376,14.422376,0,SAME
tmsserver1-osdisk-20230704-032302,KioSoft Globalazure  Subscription,armtmsrsc,5.419449,5.419449,0,SAME
tmsserver1ip341,KioSoft Globalazure  Subscription,armtmsrsc,3.60004,3.60004,0,SAME
tmsserver2,KioSoft Globalazure  Subscription,armtmsrsc,14.434722,14.434722,0,SAME
tmsserver2_osdisk_1_cbac7d887c924200b44055b3d5ba316a,KioSoft Globalazure  Subscription,armtmsrsc,5.342149,5.342149,0,SAME
tmsserver2ip827,KioSoft Globalazure  Subscription,armtmsrsc,3.60004,3.60004,0,SAME
tmstest,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,7.2,7.2,0,SAME
ttiacr,KioSoft Globalazure  Subscription,commandcenter,34.823374,34.823374,0,SAME
ttideployment,KioSoft Globalazure  Subscription,ttideploy,14.439536,14.439536,0,SAME
ttideployment-ip,KioSoft Globalazure  Subscription,ttideploy,3.60004,3.60004,0,SAME
ttideployment-osdisk-20230807-055519,KioSoft Globalazure  Subscription,ttideploy,19.285836,19.285836,0,SAME
ttimetrics-ip,KioSoft Globalazure  Subscription,rg20002-prod-om,3.60004,3.60004,0,SAME
uniersalstress-db01-ip,KioSoft Globalazure  Subscription,dbmonitor,3.60004,3.60004,0,SAME
universal-loadbalance-prod,KioSoft Globalazure  Subscription,cmk,18.592142,18.592142,0,SAME
universal-loadbalance-stage,KioSoft Globalazure  Subscription,dbmonitor,46.803315,46.803315,0,SAME
universaldev_osdisk_1_f84f34c352104cdfaf579e18cee76d65,KioSoft Globalazure  Subscription,dbmonitor,19.537979,19.537979,0,SAME
usprod-demoportal01,KioSoft Globalazure  Subscription,usprod,14.544698,14.544698,0,SAME
usprod-demoportal01_disk1_2e16994519694305b0887b4dd5e17989,KioSoft Globalazure  Subscription,usprod,19.536553,19.536553,0,SAME
usprod-demoportal01-ip,KioSoft Globalazure  Subscription,usprod,3.60004,3.60004,0,SAME
usprod-natgw01,KioSoft Globalazure  Subscription,usprod,32.399242,32.399242,0,SAME
usprod-v4-29prefix,KioSoft Globalazure  Subscription,usprod,34.56,34.56,0,SAME
vm availability - ks-fgt,KioSoft Globalazure  Subscription,sut,0.092191,0.092191,0,SAME
vm-cpu-memory-alert,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.016905,0.016905,0,SAME
vm-cpu-memory-alert,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,0.184126,0.184126,0,SAME
vm-germany_osdisk_1_7178b248c1704aac982858764130d989-snapshot,KioSoft Globalazure  Subscription,rg20002-prod-om,0.260341,0.260341,0,SAME
vm-uk_osdisk_1_98f4e2aaa2be478aadf195ece551bb17-snapshot,KioSoft Globalazure  Subscription,rg20002-prod-om,0.240272,0.240272,0,SAME
vm100-prod-csc-universal-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,29.993741,29.993741,0,SAME
vm100-prod-csc-universal-web04-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm10001-test-internal-server,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,23.196393,23.196393,0,SAME
vm10002-test-olap01,KioSoft Globalazure  Subscription,rg10001-test-olap,37.176058,37.176058,0,SAME
vm10003-test-elk01,KioSoft Globalazure  Subscription,rg10002-test-devops,14.754711,14.754711,0,SAME
vm10004-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,14.449259,14.449259,0,SAME
vm10005-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,14.440713,14.440713,0,SAME
vm10006-stage-market-single,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,1.497854,1.497854,0,SAME
vm10006-stage-market-single_cpu-memory-alert,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,0.019722,0.019722,0,SAME
vm10007-test-qa-universal-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,14.489755,14.489755,0,SAME
vm10008-stage-market-web01,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,14.497675,14.497675,0,SAME
vm10008-stage-market-web01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,0.184382,0.184382,0,SAME
vm10009-stage-market-web02,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,14.446196,14.446196,0,SAME
vm10009-stage-market-web02_cpu-memory-alert,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,0.184126,0.184126,0,SAME
vm10010-stage-market-soft01,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,5.190498,5.190498,0,SAME
vm10010-stage-market-soft01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,0.065536,0.065536,0,SAME
vm10011-automated-testing-platform,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,3.702831,3.702831,0,SAME
vm10011-automated-testing-platform_cpu-memory-alert,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,0.046838,0.046838,0,SAME
vm101-prod-csc-universal-soft01,KioSoft Globalazure  Subscription,rg52-prod-csc,15.945665,15.945665,0,SAME
vm101-prod-csc-universal-soft01_osdisk_1_0d87c751f0774a8299773475ddd50ed5,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm102-prod-csc-retail-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,18.907709,18.907709,0,SAME
vm102-prod-csc-retail-web01-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm103-prod-csc-retail-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,18.753955,18.753955,0,SAME
vm103-prod-csc-retail-web02-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm104-prod-csc-retail-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,18.812473,18.812473,0,SAME
vm104-prod-csc-retail-web03-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm105-prod-csc-retail-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,18.794554,18.794554,0,SAME
vm105-prod-csc-retail-web04-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm106-prod-csc-retail-reportserver01,KioSoft Globalazure  Subscription,rg52-prod-csc,16.034689,16.034689,0,SAME
vm106-prod-csc-retail-reportserver01-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm107-prod-csc-retail-reportserver02,KioSoft Globalazure  Subscription,rg52-prod-csc,16.011964,16.011964,0,SAME
vm107-prod-csc-retail-reportserver02-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm108-prod-csc-retail-reportserver03,KioSoft Globalazure  Subscription,rg52-prod-csc,16.001568,16.001568,0,SAME
vm108-prod-csc-retail-reportserver03-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm109-prod-csc-retail-reportserver04,KioSoft Globalazure  Subscription,rg52-prod-csc,16.140986,16.140986,0,SAME
vm109-prod-csc-retail-reportserver04-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm120-prod-cleanstore-web08,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,40.731059,40.731059,0,SAME
vm120prodcleanstoreweb08-osdisk-20240103-020640,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,19.285836,19.285836,0,SAME
vm121-prod-amusement-web01,KioSoft Globalazure  Subscription,retail,16.546345,16.546345,0,SAME
vm121prodamusementweb01-osdisk-20240103-070935,KioSoft Globalazure  Subscription,retail,19.285836,19.285836,0,SAME
vm123-prod-cleanstore-web09,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,39.69416,39.69416,0,SAME
vm123-prod-cleanstore-web09_osdisk,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,19.285836,19.285836,0,SAME
vm124-test-retail,KioSoft Globalazure  Subscription,rg51-test-csc,14.85994,14.85994,0,SAME
vm124testretail-osdisk-20240104-025010,KioSoft Globalazure  Subscription,rg51-test-csc,19.520199,19.520199,0,SAME
vm125-stage-db01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,14.50413,14.50413,0,SAME
vm125-stage-db01_osdisk,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,19.406807,19.406807,0,SAME
vm126-automated-testing-platform,KioSoft Globalazure  Subscription,rg53-automated_testing_platform,17.392144,17.392144,0,SAME
vm126-automated-testing-platform_osdisk_1_ffd07256ddcf488980faed125034b72b,KioSoft Globalazure  Subscription,rg53-automated_testing_platform,19.285836,19.285836,0,SAME
vm127-prod-tcn,KioSoft Globalazure  Subscription,rg54-prod-tcn,162.210496,162.210496,0,SAME
vm127-prod-tcn_osdisk_1_b08e2fba98cb40e38e775fed78d75726,KioSoft Globalazure  Subscription,rg54-prod-tcn,71.643981,71.643981,0,SAME
vm128-prod-csc-retail-reportserver05,KioSoft Globalazure  Subscription,rg52-prod-csc,16.039723,16.039723,0,SAME
vm128prodcscretailreportserver-osdisk-20240229-004711,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm129-prod-csc-retail-reportserver06,KioSoft Globalazure  Subscription,rg52-prod-csc,15.993138,15.993138,0,SAME
vm129prodcscretailreportserver-osdisk-20240229-005305,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm130-prod-csc-retail-reportserver07,KioSoft Globalazure  Subscription,rg52-prod-csc,16.035029,16.035029,0,SAME
vm130prodcscretailreportserver-osdisk-20240229-005759,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm131-prod-csc-retail-reportserver08,KioSoft Globalazure  Subscription,rg52-prod-csc,16.022406,16.022406,0,SAME
vm131prodcscretailreportserver-osdisk-20240229-010350,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm133-prod-csc-tms,KioSoft Globalazure  Subscription,tmsprod,15.157971,15.157971,0,SAME
vm133-prod-csc-tms_osdisk_1_25351b0b638540fa8fd89d4ff582f07e,KioSoft Globalazure  Subscription,tmsprod,19.285836,19.285836,0,SAME
vm134-prod-amusement-web02,KioSoft Globalazure  Subscription,rg56-prod-amusement,16.383582,16.383582,0,SAME
vm134-prod-amusement-web02-os,KioSoft Globalazure  Subscription,rg56-prod-amusement,19.285836,19.285836,0,SAME
vm135-prod-amusement-web03,KioSoft Globalazure  Subscription,rg56-prod-amusement,16.372017,16.372017,0,SAME
vm135-prod-amusement-web03-os,KioSoft Globalazure  Subscription,rg56-prod-amusement,19.285836,19.285836,0,SAME
vm136-prod-wazan-web01,KioSoft Globalazure  Subscription,rg55-prod-wazan,17.414216,17.414216,0,SAME
vm136-prod-wazan-web01_osdisk_1_75074322860c414f921c689d0224db50,KioSoft Globalazure  Subscription,rg55-prod-wazan,19.285836,19.285836,0,SAME
vm138-prod-cleanstore-web10,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,39.858384,39.858384,0,SAME
vm138-prod-cleanstore-web10_os,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,19.285836,19.285836,0,SAME
vm139-prod-universal-web03,KioSoft Globalazure  Subscription,cmk,39.93806,39.93806,0,SAME
vm139produniversalweb03-osdisk-20241105-054648,KioSoft Globalazure  Subscription,cmk,19.285836,19.285836,0,SAME
vm140-prod-devops-ai,KioSoft Globalazure  Subscription,rg57-prod-devops-infrastructure,15.40491,15.40491,0,SAME
vm140-prod-devops-ai_osdisk_1_83b9e79bcd134b239c4100f995f1c8cb,KioSoft Globalazure  Subscription,rg57-prod-devops-infrastructure,37.194526,37.194526,0,SAME
vm147-prod-kiocentral-tool,KioSoft Globalazure  Subscription,cmk,14.439864,14.439864,0,SAME
vm147-prod-kiocentral-tool_osdisk_1_c57e1084985d4cbebfc1f45ef076c3e1,KioSoft Globalazure  Subscription,cmk,9.987175,9.987175,0,SAME
vm156-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,12.214952,12.214952,0,SAME
vm156-prod-operationcenter_datadisk,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,15.683164,15.683164,0,SAME
vm156-prod-operationcenter_osdisk_1_880d6438858240c9ba0c55d70080bd57,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,4.201056,4.201056,0,SAME
vm157-prod-operation-management,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,16.30232,16.30232,0,SAME
vm157-prod-operation-management_osdisk_1_44e32bf4140e41b5ab909cfae5f92d2c,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,15.683164,15.683164,0,SAME
vm158-prod-kiocentraluk-web01-osdisk,KioSoft Globalazure  Subscription,rg60-prod-kiocentraluk,23.338815,23.338815,0,SAME
vm20003-prod-seatunnel01,KioSoft Globalazure  Subscription,rg20000-prod-olap,67.480014,67.480014,0,SAME
vm20004-prod-jenkins01,KioSoft Globalazure  Subscription,rg20001-prod-devops,20.465757,20.465757,0,SAME
vm20005-prod-jumpserver,KioSoft Globalazure  Subscription,rg20002-prod-om,17.410386,17.410386,0,SAME
vm20006-prod-backupserver,KioSoft Globalazure  Subscription,rg20002-prod-om,49.371956,49.371956,0,SAME
vm20008-prod-csc-elk01,KioSoft Globalazure  Subscription,rg20003-prod-csc,4.473983,4.473983,0,SAME
vm20009-prod-internal-web01,KioSoft Globalazure  Subscription,rg20004-prod-internal,16.944441,16.944441,0,SAME
vm20010-prod-internal-web02,KioSoft Globalazure  Subscription,rg20004-prod-internal,16.861627,16.861627,0,SAME
vm20011-prod-prometheus,KioSoft Globalazure  Subscription,rg20002-prod-om,21.01288,21.01288,0,SAME
vm20012-prod-kiopos-web01,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,16.041685,16.041685,0,SAME
vm20013-prod-kiopos-soft01,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,14.423337,14.423337,0,SAME
vm20014-prod-integration-web01,KioSoft Globalazure  Subscription,rg20006-prod-integration,16.094167,16.094167,0,SAME
vm20014-prod-integration-web01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20006-prod-integration,0.184382,0.184382,0,SAME
vm20016-prod-doris01,KioSoft Globalazure  Subscription,rg20000-prod-olap,14.821957,14.821957,0,SAME
vm20016-prod-doris01_osdisk_1_4619dc83df1b4a9dbb22047b32692d87,KioSoft Globalazure  Subscription,rg20000-prod-olap,19.285836,19.285836,0,SAME
vm20017-prod-elk01,KioSoft Globalazure  Subscription,rg20002-prod-om,14.555332,14.555332,0,SAME
vm20017-prod-elk01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20002-prod-om,0.184254,0.184254,0,SAME
vm20018-prod-latamcleanstore-web01,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,17.474127,17.474127,0,SAME
vm20018-prod-latamcleanstore-web01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.184382,0.184382,0,SAME
vm20019-prod-latamcleanstore-web02,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,17.260345,17.260345,0,SAME
vm20019-prod-latamcleanstore-web02_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.184382,0.184382,0,SAME
vm20020-prod-latamcleanstore-web03,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,17.15981,17.15981,0,SAME
vm20020-prod-latamcleanstore-web03_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.184382,0.184382,0,SAME
vm20021-prod-csc-elk01,KioSoft Globalazure  Subscription,rg20003-prod-csc,12.978584,12.978584,0,SAME
vm20021-prod-csc-elk01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20003-prod-csc,0.1653,0.1653,0,SAME
vm20022-prod-sut-server02,KioSoft Globalazure  Subscription,sut,23.263141,23.263141,0,SAME
vm20022-prod-sut-server02_cpu-memory-alert,KioSoft Globalazure  Subscription,sut,0.040563,0.040563,0,SAME
vm57-test-route-als-web01,KioSoft Globalazure  Subscription,rg_test_route_als,14.40426,14.40426,0,SAME
vm57-test-route-als-web01_osdisk_1_7f41ea7e98b84410bfe318d323cb3c65,KioSoft Globalazure  Subscription,rg_test_route_als,5.509322,5.509322,0,SAME
vm57-test-route-als-web01-ip,KioSoft Globalazure  Subscription,rg_test_route_als,3.60004,3.60004,0,SAME
vm58-test-route-als-web02,KioSoft Globalazure  Subscription,rg_test_route_als,14.451647,14.451647,0,SAME
vm58-test-route-als-web02_osdisk_1_2b08909888dc42bcac2b1fe2be4a08b2,KioSoft Globalazure  Subscription,rg_test_route_als,5.547729,5.547729,0,SAME
vm58-test-route-als-web02-ip,KioSoft Globalazure  Subscription,rg_test_route_als,3.60004,3.60004,0,SAME
vm59-prod-kiopos-web01-ip,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,3.60004,3.60004,0,SAME
vm60-prod-kiopos-soft01-ip,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,3.60004,3.60004,0,SAME
vm67-prod-cleanstore-web02-ip,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,3.60004,3.60004,0,SAME
vm71-test-kiopos-soft01,KioSoft Globalazure  Subscription,rg49-test-kiopos,14.446066,14.446066,0,SAME
vm71-test-kiopos-soft01_osdisk_1_b1c9c0a43ad14e66a5ded5a1da484c77,KioSoft Globalazure  Subscription,rg49-test-kiopos,19.957475,19.957475,0,SAME
vm72-test-kiopos-web01,KioSoft Globalazure  Subscription,rg49-test-kiopos,14.559987,14.559987,0,SAME
vm72-test-kiopos-web01_osdisk_1_1a7f2bed3d8c43359921c3e41b45a926,KioSoft Globalazure  Subscription,rg49-test-kiopos,19.681815,19.681815,0,SAME
vm73-prod-modem,KioSoft Globalazure  Subscription,rg50-prod-modem,81.089566,81.089566,0,SAME
vm73-prod-modem_osdisk_1_237266ce8eac4256b70c15497445e36c,KioSoft Globalazure  Subscription,rg50-prod-modem,71.643981,71.643981,0,SAME
vm74-test-universal,KioSoft Globalazure  Subscription,rg51-test-csc,14.513207,14.513207,0,SAME
vm74-test-universal_osdisk_1_4531eb6b58ea47c18d98719556a5a6ea,KioSoft Globalazure  Subscription,rg51-test-csc,19.523095,19.523095,0,SAME
vm90-prod-powerbi,KioSoft Globalazure  Subscription,commandcenter,25.921481,25.921481,0,SAME
vm90-prod-powerbi_osdisk_1_30820f66bf4e4ab3b395b47bafc55b02,KioSoft Globalazure  Subscription,commandcenter,19.285836,19.285836,0,SAME
vm90-prod-powerbi-ip,KioSoft Globalazure  Subscription,commandcenter,3.60004,3.60004,0,SAME
vm97-prod-csc-universal-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,30.205745,30.205745,0,SAME
vm97-prod-csc-universal-web01-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm98-prod-csc-universal-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,30.184823,30.184823,0,SAME
vm98-prod-csc-universal-web02-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
vm99-prod-csc-universal-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,29.981105,29.981105,0,SAME
vm99-prod-csc-universal-web03-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,19.285836,19.285836,0,SAME
waftestvm_osdisk_1_ed8e841fc1ad41f4a04deba3d34d2175-eastus,KioSoft Globalazure  Subscription,kiosoft-test,37.800574,37.800574,0,SAME
wb,KioSoft Globalazure  Subscription,kiosoft-test,20.32742,20.32742,0,SAME
wb-ip,KioSoft Globalazure  Subscription,kiosoft-test,3.60004,3.60004,0,SAME
