Resource,SubscriptionName,ResourceGroup,CurrentCostUSD,LastCostUSD,DeltaUSD,Remark
redis04-test-csc,KioSoft Globalazure  Subscription,rg51-test-csc,102.671754,102.671754,0,SAME
redis05-test-omdryun01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,102.671754,102.671754,0,SAME
redis06-prod-csc-retail,KioSoft Globalazure  Subscription,rg52-prod-csc,0,0,0,SAME
redis07-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,102.671754,102.671754,0,SAME
restore-mysql03-prod-modem-latest,KioSoft Globalazure  Subscription,rg50-prod-modem,28.372494,28.372494,0,SAME
restore-mysql03-prod-modem-latest-0816,KioSoft Globalazure  Subscription,rg50-prod-modem,32.506218,32.506218,0,SAME
restore-mysql03-prod-modem-latest-0816-replica01,KioSoft Globalazure  Subscription,rg50-prod-modem,2.052152,2.052152,0,SAME
restore-mysql10-prod-universal,KioSoft Globalazure  Subscription,cmk,0.351917,0.351917,0,SAME
restore-sage,KioSoft Globalazure  Subscription,rg9998-test-infrastructure,1.160637,1.160637,0,SAME
restore-sage-db01,KioSoft Globalazure  Subscription,rg9998-test-infrastructure,0.003141,0.003141,0,SAME
restore-sage-ip,KioSoft Globalazure  Subscription,rg9998-test-infrastructure,0.014678,0.014678,0,SAME
restore-sage-os,KioSoft Globalazure  Subscription,rg9998-test-infrastructure,0.201114,0.201114,0,SAME
retail-loadbalance-stage-ip,KioSoft Globalazure  Subscription,newwbserverscheme,3.720199,3.720199,0,SAME
rsv01-prod-eastus,KioSoft Globalazure  Subscription,backup,2047.304148,2047.304148,0,SAME
rsv02-prod-eastus2,KioSoft Globalazure  Subscription,backup,48.625854,48.625854,0,SAME
rsv03-prod-centralus,KioSoft Globalazure  Subscription,backup,14.235562,14.235562,0,SAME
rsv04-prod-southcentralus,KioSoft Globalazure  Subscription,backup,47.342537,47.342537,0,SAME
rsv05-test-eastus,KioSoft Globalazure  Subscription,backup,740.034523,740.034523,0,SAME
rsv06-prod-uksouth,KioSoft Globalazure  Subscription,backup,6.259965,6.259965,0,SAME
sa18baletest,KioSoft Globalazure  Subscription,commandcenter,0.002787,0.002787,0,SAME
sa18prodcleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,0.030133,0.030133,0,SAME
sa19testkiopos,KioSoft Globalazure  Subscription,rg49-test-kiopos,0.304731,0.304731,0,SAME
sa20democc,KioSoft Globalazure  Subscription,commandcenter,0.000071,0.000071,0,SAME
sa23stagedryrun,KioSoft Globalazure  Subscription,dbmonitor,6.038719,6.038719,0,SAME
sa25omdryrun01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,40.984369,40.984369,0,SAME
sa26prodcleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,20.430139,20.430139,0,SAME
sa27prodamusement,KioSoft Globalazure  Subscription,rg56-prod-amusement,20.430139,20.430139,0,SAME
sa28prodcsc,KioSoft Globalazure  Subscription,rg52-prod-csc,20.430139,20.430139,0,SAME
sa29prodlatamcleanstore,KioSoft Globalazure  Subscription,retail,24.513085,24.513085,0,SAME
sa30prodbackup,KioSoft Globalazure  Subscription,rg45-prod-om,97.254237,97.254237,0,SAME
sa31prodoperationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,0.048951,0.048951,0,SAME
sa33prodtms,KioSoft Globalazure  Subscription,tmsprod,78.768442,78.768442,0,SAME
sa34omdryrun01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,16.342085,16.342085,0,SAME
sa35prodintegration,KioSoft Globalazure  Subscription,retail,23.082939,23.082939,0,SAME
sa36prodinternal,KioSoft Globalazure  Subscription,rg20004-prod-internal,20.430139,20.430139,0,SAME
sa37produniversal,KioSoft Globalazure  Subscription,cmk,20.507785,20.507785,0,SAME
sa38prodcscuniversal,KioSoft Globalazure  Subscription,rg52-prod-csc,20.430139,20.430139,0,SAME
sa40sharepointbackup,KioSoft Globalazure  Subscription,rg20002-prod-om,1.509225,1.509225,0,SAME
sa41prodcommandcenter,KioSoft Globalazure  Subscription,rg20000-prod-olap,0.001201,0.001201,0,SAME
scsharetest,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.001401,0.001401,0,SAME
snipe-it,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,14.880204,14.880204,0,SAME
snipe-it_osdisk_1_b13ca6878cec4dbf9550fe81abb9fa39,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,10.412964,10.412964,0,SAME
snipe-it-ip,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,3.720199,3.720199,0,SAME
stage-cleanstore-web01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,15.082676,15.082676,0,SAME
stage-cleanstore-web02,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,15.04182,15.04182,0,SAME
stage-cleanstore-web02_osdisk_1_a658fd4adcaa4f71b458f3dcd0046030,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,5.990079,5.990079,0,SAME
stage-universal-db01,KioSoft Globalazure  Subscription,dbmonitor,15.238654,15.238654,0,SAME
stage-universal-web01,KioSoft Globalazure  Subscription,dbmonitor,15.02226,15.02226,0,SAME
stage-universal-web02,KioSoft Globalazure  Subscription,dbmonitor,15.038451,15.038451,0,SAME
stagecleanstoreweb01-osdisk-20241225-050718,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,6.108667,6.108667,0,SAME
sut_vnetgateway,KioSoft Globalazure  Subscription,sut,141.359233,141.359233,0,SAME
sut_vnetgateway1_publicip1,KioSoft Globalazure  Subscription,sut,2.975957,2.975957,0,SAME
sutserver01,KioSoft Globalazure  Subscription,sut,83.345328,83.345328,0,SAME
sutserver01-ip,KioSoft Globalazure  Subscription,sut,3.715199,3.715199,0,SAME
sutserver01-new_osdisk_1_a06c711facad49a48f8208abbaca4778,KioSoft Globalazure  Subscription,sut,18.302225,18.302225,0,SAME
sutserver02,KioSoft Globalazure  Subscription,sut,14.89293,14.89293,0,SAME
sutserver02_disk1_2d3f6d24be204a268f3cae7fe4263767,KioSoft Globalazure  Subscription,sut,4.905617,4.905617,0,SAME
sutserver02ip184,KioSoft Globalazure  Subscription,sut,3.715192,3.715192,0,SAME
terraform_vm2,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.020033,0.020033,0,SAME
terraformstatsfile,KioSoft Globalazure  Subscription,rg9997-test-devops-infrastructure,0.000792,0.000792,0,SAME
test-redis-pvc-alert,KioSoft Globalazure  Subscription,mc_commandcenter_cc-test_eastus,0.08191,0.08191,0,SAME
test1,KioSoft Globalazure  Subscription,rg_test_route_als,0.095838,0.095838,0,SAME
tm02-stage-cleanstore,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,2.794941,2.794941,0,SAME
tm03-prod-cleanstore,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,20.1267,20.1267,0,SAME
tm04-prod-csc-reportserver,KioSoft Globalazure  Subscription,rg52-prod-csc,21.486174,21.486174,0,SAME
tmsnginx,KioSoft Globalazure  Subscription,armtmsrsc,11.454099,11.454099,0,SAME
tmsnginxip149,KioSoft Globalazure  Subscription,armtmsrsc,3.720199,3.720199,0,SAME
tmsprod,KioSoft Globalazure  Subscription,tmsprod,794.459442,794.459442,0,SAME
tmsprod-db01,KioSoft Globalazure  Subscription,tmsprod,14.86799,14.86799,0,SAME
tmsprod-db01_osdisk_1_d3b9cf26c0954998ac076bedc2e2d669,KioSoft Globalazure  Subscription,tmsprod,20.112199,20.112199,0,SAME
tmsprod-db01-data01,KioSoft Globalazure  Subscription,tmsprod,20.13962,20.13962,0,SAME
tmsprod-lb01,KioSoft Globalazure  Subscription,tmsprod,16.59445,16.59445,0,SAME
tmsprod-lb01_osdisk_1_41aeade537234520b8d6a326e96775c0,KioSoft Globalazure  Subscription,tmsprod,5.399191,5.399191,0,SAME
tmsprod-lb01_osdisk_1_41aeade537234520b8d6a326e96775c0-202306301141-disk-2023063,KioSoft Globalazure  Subscription,armtmsrsc,5.592953,5.592953,0,SAME
tmsprod-oldtms1,KioSoft Globalazure  Subscription,tmsprod,14.876436,14.876436,0,SAME
tmsprod-oldtms1_osdisk_1_5a3bb962407e4018a18c5746fe3f700c,KioSoft Globalazure  Subscription,tmsprod,5.390696,5.390696,0,SAME
tmsprod-tms01,KioSoft Globalazure  Subscription,tmsprod,16.463461,16.463461,0,SAME
tmsprod-tms01_osdisk_1_864e1344192f412ab26319ff668672d4,KioSoft Globalazure  Subscription,tmsprod,10.427161,10.427161,0,SAME
tmsprod-tms02,KioSoft Globalazure  Subscription,tmsprod,15.916826,15.916826,0,SAME
tmsprod-tms02_osdisk_1_fd21183cca6a4e3a9bf1fa8ff86b3974,KioSoft Globalazure  Subscription,tmsprod,10.441359,10.441359,0,SAME
tmsprod-tms03,KioSoft Globalazure  Subscription,tmsprod,31.79114,31.79114,0,SAME
tmsprod-tms03_osdisk_1_dc480da34b3045efb56faebc75a4b45b,KioSoft Globalazure  Subscription,tmsprod,20.285417,20.285417,0,SAME
tmsprod-web01,KioSoft Globalazure  Subscription,tmsprod,17.036233,17.036233,0,SAME
tmsprod-web01_osdisk_1_b246404255f7462f937bc8b1702caf83,KioSoft Globalazure  Subscription,tmsprod,20.13962,20.13962,0,SAME
tmsprod-web02,KioSoft Globalazure  Subscription,tmsprod,17.010463,17.010463,0,SAME
tmsprod-web02_osdisk_1_82c6e02223da4c23a3e4e94825526cf9,KioSoft Globalazure  Subscription,tmsprod,20.112199,20.112199,0,SAME
tmsproddb01ip166,KioSoft Globalazure  Subscription,tmsprod,3.720199,3.720199,0,SAME
tmsprodlb01ip334,KioSoft Globalazure  Subscription,tmsprod,3.720199,3.720199,0,SAME
tmsprodtms01ip181,KioSoft Globalazure  Subscription,tmsprod,3.720199,3.720199,0,SAME
tmsprodtms02ip372,KioSoft Globalazure  Subscription,tmsprod,3.720199,3.720199,0,SAME
tmsprodtms03ip741,KioSoft Globalazure  Subscription,tmsprod,3.720199,3.720199,0,SAME
tmsprodweb01ip798,KioSoft Globalazure  Subscription,tmsprod,3.720199,3.720199,0,SAME
tmsprodweb02ip534,KioSoft Globalazure  Subscription,tmsprod,3.720199,3.720199,0,SAME
tmsserver1,KioSoft Globalazure  Subscription,armtmsrsc,14.885342,14.885342,0,SAME
tmsserver1-osdisk-20230704-032302,KioSoft Globalazure  Subscription,armtmsrsc,5.710903,5.710903,0,SAME
tmsserver1ip341,KioSoft Globalazure  Subscription,armtmsrsc,3.720199,3.720199,0,SAME
tmsserver2,KioSoft Globalazure  Subscription,armtmsrsc,13.448842,13.448842,0,SAME
tmsserver2_osdisk_1_cbac7d887c924200b44055b3d5ba316a,KioSoft Globalazure  Subscription,armtmsrsc,5.642268,5.642268,0,SAME
tmsserver2ip827,KioSoft Globalazure  Subscription,armtmsrsc,3.720199,3.720199,0,SAME
tmstest,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,7.438121,7.438121,0,SAME
ttiacr,KioSoft Globalazure  Subscription,commandcenter,37.374771,37.374771,0,SAME
ttideployment,KioSoft Globalazure  Subscription,ttideploy,14.889056,14.889056,0,SAME
ttideployment-ip,KioSoft Globalazure  Subscription,ttideploy,3.720199,3.720199,0,SAME
ttideployment-osdisk-20230807-055519,KioSoft Globalazure  Subscription,ttideploy,20.13962,20.13962,0,SAME
ttimetrics-ip,KioSoft Globalazure  Subscription,rg20002-prod-om,3.720199,3.720199,0,SAME
uniersalstress-db01-ip,KioSoft Globalazure  Subscription,dbmonitor,3.720199,3.720199,0,SAME
universal-loadbalance-prod,KioSoft Globalazure  Subscription,cmk,18.602042,18.602042,0,SAME
universal-loadbalance-stage,KioSoft Globalazure  Subscription,dbmonitor,48.369566,48.369566,0,SAME
universaldev_osdisk_1_f84f34c352104cdfaf579e18cee76d65,KioSoft Globalazure  Subscription,dbmonitor,20.709587,20.709587,0,SAME
usprod-demoportal01,KioSoft Globalazure  Subscription,usprod,14.910052,14.910052,0,SAME
usprod-demoportal01_disk1_2e16994519694305b0887b4dd5e17989,KioSoft Globalazure  Subscription,usprod,20.513266,20.513266,0,SAME
usprod-demoportal01-ip,KioSoft Globalazure  Subscription,usprod,3.720199,3.720199,0,SAME
usprod-natgw01,KioSoft Globalazure  Subscription,usprod,33.479815,33.479815,0,SAME
usprod-v4-29prefix,KioSoft Globalazure  Subscription,usprod,35.709814,35.709814,0,SAME
vm availability - ks-fgt,KioSoft Globalazure  Subscription,sut,0.095837,0.095837,0,SAME
vm-cpu-memory-alert,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,0.191416,0.191416,0,SAME
vm-cpu-memory-alert,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,0.095837,0.095837,0,SAME
vm-germany_osdisk_1_7178b248c1704aac982858764130d989-snapshot,KioSoft Globalazure  Subscription,rg20002-prod-om,0.280002,0.280002,0,SAME
vm-uk_osdisk_1_98f4e2aaa2be478aadf195ece551bb17-snapshot,KioSoft Globalazure  Subscription,rg20002-prod-om,0.250035,0.250035,0,SAME
vm100-prod-csc-universal-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,29.243833,29.243833,0,SAME
vm100-prod-csc-universal-web04-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.13962,20.13962,0,SAME
vm10001-test-internal-server,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,19.219748,19.219748,0,SAME
vm10002-test-olap01,KioSoft Globalazure  Subscription,rg10001-test-olap,38.098131,38.098131,0,SAME
vm10003-test-elk01,KioSoft Globalazure  Subscription,rg10002-test-devops,14.993399,14.993399,0,SAME
vm10004-stage-kiopos-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,14.876435,14.876435,0,SAME
vm10005-stage-kiopos-soft01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,14.878373,14.878373,0,SAME
vm10006-stage-market-single,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,14.905036,14.905036,0,SAME
vm10006-stage-market-single_cpu-memory-alert,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,0.191545,0.191545,0,SAME
vm10007-test-qa-universal-web01,KioSoft Globalazure  Subscription,rg10000-test-kiocentral,14.927335,14.927335,0,SAME
vm10008-stage-market-web01,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,11.346018,11.346018,0,SAME
vm10008-stage-market-web01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,0.145495,0.145495,0,SAME
vm10009-stage-market-web02,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,11.028278,11.028278,0,SAME
vm10009-stage-market-web02_cpu-memory-alert,KioSoft Globalazure  Subscription,rg10004-stage-kiocentral,0.141626,0.141626,0,SAME
vm101-prod-csc-universal-soft01,KioSoft Globalazure  Subscription,rg52-prod-csc,16.440225,16.440225,0,SAME
vm101-prod-csc-universal-soft01_osdisk_1_0d87c751f0774a8299773475ddd50ed5,KioSoft Globalazure  Subscription,rg52-prod-csc,20.13962,20.13962,0,SAME
vm102-prod-csc-retail-web01,KioSoft Globalazure  Subscription,rg52-prod-csc,19.024354,19.024354,0,SAME
vm102-prod-csc-retail-web01-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.13962,20.13962,0,SAME
vm103-prod-csc-retail-web02,KioSoft Globalazure  Subscription,rg52-prod-csc,19.387539,19.387539,0,SAME
vm103-prod-csc-retail-web02-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.13962,20.13962,0,SAME
vm104-prod-csc-retail-web03,KioSoft Globalazure  Subscription,rg52-prod-csc,18.934808,18.934808,0,SAME
vm104-prod-csc-retail-web03-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.112199,20.112199,0,SAME
vm105-prod-csc-retail-web04,KioSoft Globalazure  Subscription,rg52-prod-csc,18.891634,18.891634,0,SAME
vm105-prod-csc-retail-web04-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.13962,20.13962,0,SAME
vm106-prod-csc-retail-reportserver01,KioSoft Globalazure  Subscription,rg52-prod-csc,16.465554,16.465554,0,SAME
vm106-prod-csc-retail-reportserver01-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.13962,20.13962,0,SAME
vm107-prod-csc-retail-reportserver02,KioSoft Globalazure  Subscription,rg52-prod-csc,16.448624,16.448624,0,SAME
vm107-prod-csc-retail-reportserver02-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.112199,20.112199,0,SAME
vm108-prod-csc-retail-reportserver03,KioSoft Globalazure  Subscription,rg52-prod-csc,16.534943,16.534943,0,SAME
vm108-prod-csc-retail-reportserver03-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.13962,20.13962,0,SAME
vm109-prod-csc-retail-reportserver04,KioSoft Globalazure  Subscription,rg52-prod-csc,16.748472,16.748472,0,SAME
vm109-prod-csc-retail-reportserver04-disk,KioSoft Globalazure  Subscription,rg52-prod-csc,20.13962,20.13962,0,SAME
vm120-prod-cleanstore-web08,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,41.815864,41.815864,0,SAME
vm120prodcleanstoreweb08-osdisk-20240103-020640,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,20.13962,20.13962,0,SAME
vm121-prod-amusement-web01,KioSoft Globalazure  Subscription,retail,16.972284,16.972284,0,SAME
vm121prodamusementweb01-osdisk-20240103-070935,KioSoft Globalazure  Subscription,retail,20.13962,20.13962,0,SAME
vm122-prod-latamcleanstore-web01,KioSoft Globalazure  Subscription,retail,13.259349,13.259349,0,SAME
vm122-prod-latamcleanstore-web01_osdisk_1_d1f1c49444f5463496b39846c746cb81-new,KioSoft Globalazure  Subscription,retail,16.745317,16.745317,0,SAME
vm123-prod-cleanstore-web09,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,40.756702,40.756702,0,SAME
vm123-prod-cleanstore-web09_osdisk,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,20.112199,20.112199,0,SAME
vm124-test-retail,KioSoft Globalazure  Subscription,rg51-test-csc,15.125811,15.125811,0,SAME
vm124testretail-osdisk-20240104-025010,KioSoft Globalazure  Subscription,rg51-test-csc,20.60863,20.60863,0,SAME
vm125-stage-db01,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,15.022288,15.022288,0,SAME
vm125-stage-db01_osdisk,KioSoft Globalazure  Subscription,rg48-stage-cleanstore,20.817097,20.817097,0,SAME
vm126-automated-testing-platform,KioSoft Globalazure  Subscription,rg53-automated_testing_platform,58.14608,58.14608,0,SAME
vm126-automated-testing-platform_osdisk_1_ffd07256ddcf488980faed125034b72b,KioSoft Globalazure  Subscription,rg53-automated_testing_platform,20.13962,20.13962,0,SAME
vm127-prod-tcn_osdisk_1_b08e2fba98cb40e38e775fed78d75726,KioSoft Globalazure  Subscription,rg54-prod-tcn,74.795665,74.795665,0,SAME
vm128-prod-csc-retail-reportserver05,KioSoft Globalazure  Subscription,rg52-prod-csc,16.732605,16.732605,0,SAME
vm128prodcscretailreportserver-osdisk-20240229-004711,KioSoft Globalazure  Subscription,rg52-prod-csc,20.112199,20.112199,0,SAME
vm129-prod-csc-retail-reportserver06,KioSoft Globalazure  Subscription,rg52-prod-csc,16.948464,16.948464,0,SAME
vm129prodcscretailreportserver-osdisk-20240229-005305,KioSoft Globalazure  Subscription,rg52-prod-csc,20.112199,20.112199,0,SAME
vm130-prod-csc-retail-reportserver07,KioSoft Globalazure  Subscription,rg52-prod-csc,19.889096,19.889096,0,SAME
vm130prodcscretailreportserver-osdisk-20240229-005759,KioSoft Globalazure  Subscription,rg52-prod-csc,20.112199,20.112199,0,SAME
vm131-prod-csc-retail-reportserver08,KioSoft Globalazure  Subscription,rg52-prod-csc,24.531591,24.531591,0,SAME
vm131prodcscretailreportserver-osdisk-20240229-010350,KioSoft Globalazure  Subscription,rg52-prod-csc,20.167042,20.167042,0,SAME
vm133-prod-csc-tms,KioSoft Globalazure  Subscription,tmsprod,15.700303,15.700303,0,SAME
vm133-prod-csc-tms_osdisk_1_25351b0b638540fa8fd89d4ff582f07e,KioSoft Globalazure  Subscription,tmsprod,20.112199,20.112199,0,SAME
vm134-prod-amusement-web02,KioSoft Globalazure  Subscription,rg56-prod-amusement,16.841848,16.841848,0,SAME
vm134-prod-amusement-web02-os,KioSoft Globalazure  Subscription,rg56-prod-amusement,20.13962,20.13962,0,SAME
vm135-prod-amusement-web03,KioSoft Globalazure  Subscription,rg56-prod-amusement,16.753962,16.753962,0,SAME
vm135-prod-amusement-web03-os,KioSoft Globalazure  Subscription,rg56-prod-amusement,20.13962,20.13962,0,SAME
vm136-prod-wazan-web01,KioSoft Globalazure  Subscription,rg55-prod-wazan,57.391661,57.391661,0,SAME
vm136-prod-wazan-web01_osdisk_1_75074322860c414f921c689d0224db50,KioSoft Globalazure  Subscription,rg55-prod-wazan,20.112199,20.112199,0,SAME
vm138-prod-cleanstore-web10,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,41.591469,41.591469,0,SAME
vm138-prod-cleanstore-web10_os,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,20.13962,20.13962,0,SAME
vm139-prod-universal-web03,KioSoft Globalazure  Subscription,cmk,41.989411,41.989411,0,SAME
vm139produniversalweb03-osdisk-20241105-054648,KioSoft Globalazure  Subscription,cmk,20.13962,20.13962,0,SAME
vm140-prod-devops-ai,KioSoft Globalazure  Subscription,rg57-prod-devops-infrastructure,16.262849,16.262849,0,SAME
vm140-prod-devops-ai_osdisk_1_83b9e79bcd134b239c4100f995f1c8cb,KioSoft Globalazure  Subscription,rg57-prod-devops-infrastructure,38.833232,38.833232,0,SAME
vm142-prod-latamcleanstore-web02,KioSoft Globalazure  Subscription,retail,10.627513,10.627513,0,SAME
vm142-prod-latamcleanstore-web02-osdisk,KioSoft Globalazure  Subscription,retail,16.695439,16.695439,0,SAME
vm143-prod-latamcleanstore-web03,KioSoft Globalazure  Subscription,retail,15.680107,15.680107,0,SAME
vm143-prod-latamcleanstore-web03-osdisk,KioSoft Globalazure  Subscription,retail,16.745317,16.745317,0,SAME
vm147-prod-kiocentral-tool,KioSoft Globalazure  Subscription,cmk,14.871617,14.871617,0,SAME
vm147-prod-kiocentral-tool_osdisk_1_c57e1084985d4cbebfc1f45ef076c3e1,KioSoft Globalazure  Subscription,cmk,10.427161,10.427161,0,SAME
vm156-prod-operationcenter,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,15.541435,15.541435,0,SAME
vm156-prod-operationcenter_datadisk,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,20.112199,20.112199,0,SAME
vm156-prod-operationcenter_osdisk_1_880d6438858240c9ba0c55d70080bd57,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,5.384509,5.384509,0,SAME
vm157-prod-operation-management,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,20.79862,20.79862,0,SAME
vm157-prod-operation-management_osdisk_1_44e32bf4140e41b5ab909cfae5f92d2c,KioSoft Globalazure  Subscription,rg59-prod-operationcenter,20.13962,20.13962,0,SAME
vm158-prod-kiocentraluk-web01-osdisk,KioSoft Globalazure  Subscription,rg60-prod-kiocentraluk,24.363099,24.363099,0,SAME
vm20003-prod-seatunnel01,KioSoft Globalazure  Subscription,rg20000-prod-olap,68.681017,68.681017,0,SAME
vm20004-prod-jenkins01,KioSoft Globalazure  Subscription,rg20001-prod-devops,25.03765,25.03765,0,SAME
vm20005-prod-jumpserver,KioSoft Globalazure  Subscription,rg20002-prod-om,17.923037,17.923037,0,SAME
vm20006-prod-backupserver,KioSoft Globalazure  Subscription,rg20002-prod-om,16.962398,16.962398,0,SAME
vm20007-prod-elk01,KioSoft Globalazure  Subscription,rg20002-prod-om,12.233834,12.233834,0,SAME
vm20008-prod-csc-elk01,KioSoft Globalazure  Subscription,rg20003-prod-csc,14.906058,14.906058,0,SAME
vm20009-prod-internal-web01,KioSoft Globalazure  Subscription,rg20004-prod-internal,38.817704,38.817704,0,SAME
vm20010-prod-internal-web02,KioSoft Globalazure  Subscription,rg20004-prod-internal,39.97881,39.97881,0,SAME
vm20011-prod-pometheus-backup,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,8.092945,8.092945,0,SAME
vm20011-prod-prometheus,KioSoft Globalazure  Subscription,rg20002-prod-om,26.044103,26.044103,0,SAME
vm20011prodpometheusbackup-osdisk-20250820-035004,KioSoft Globalazure  Subscription,rg9999-test-infrastructure,26.40797,26.40797,0,SAME
vm20012-prod-kiopos-web01,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,16.342504,16.342504,0,SAME
vm20013-prod-kiopos-soft01,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,14.86385,14.86385,0,SAME
vm20014-prod-integration-web01,KioSoft Globalazure  Subscription,rg20006-prod-integration,16.627832,16.627832,0,SAME
vm20014-prod-integration-web01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20006-prod-integration,0.191289,0.191289,0,SAME
vm20016-prod-doris01,KioSoft Globalazure  Subscription,rg20000-prod-olap,14.875994,14.875994,0,SAME
vm20016-prod-doris01_osdisk_1_4619dc83df1b4a9dbb22047b32692d87,KioSoft Globalazure  Subscription,rg20000-prod-olap,20.13962,20.13962,0,SAME
vm20017-prod-elk01,KioSoft Globalazure  Subscription,rg20002-prod-om,12.889045,12.889045,0,SAME
vm20017-prod-elk01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20002-prod-om,0.163941,0.163941,0,SAME
vm20018-prod-latamcleanstore-web01,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,23.353606,23.353606,0,SAME
vm20018-prod-latamcleanstore-web01_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.09274,0.09274,0,SAME
vm20019-prod-latamcleanstore-web02,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,23.448266,23.448266,0,SAME
vm20019-prod-latamcleanstore-web02_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.09274,0.09274,0,SAME
vm20020-prod-latamcleanstore-web03,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,25.002708,25.002708,0,SAME
vm20020-prod-latamcleanstore-web03_cpu-memory-alert,KioSoft Globalazure  Subscription,rg20008-prod-latamcleanstore,0.092869,0.092869,0,SAME
vm57-test-route-als-web01,KioSoft Globalazure  Subscription,rg_test_route_als,14.859102,14.859102,0,SAME
vm57-test-route-als-web01_osdisk_1_7f41ea7e98b84410bfe318d323cb3c65,KioSoft Globalazure  Subscription,rg_test_route_als,5.799864,5.799864,0,SAME
vm57-test-route-als-web01-ip,KioSoft Globalazure  Subscription,rg_test_route_als,3.720199,3.720199,0,SAME
vm58-test-route-als-web02,KioSoft Globalazure  Subscription,rg_test_route_als,14.878581,14.878581,0,SAME
vm58-test-route-als-web02_osdisk_1_2b08909888dc42bcac2b1fe2be4a08b2,KioSoft Globalazure  Subscription,rg_test_route_als,5.867931,5.867931,0,SAME
vm58-test-route-als-web02-ip,KioSoft Globalazure  Subscription,rg_test_route_als,3.720199,3.720199,0,SAME
vm59-prod-kiopos-web01-ip,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,3.720199,3.720199,0,SAME
vm60-prod-kiopos-soft01-ip,KioSoft Globalazure  Subscription,rg20005-prod-kiopos,3.720199,3.720199,0,SAME
vm67-prod-cleanstore-web02-ip,KioSoft Globalazure  Subscription,rg47-prod-cleanstore,3.720199,3.720199,0,SAME
vm71-test-kiopos-soft01,KioSoft Globalazure  Subscription,rg49-test-kiopos,14.889493,14.889493,0,SAME
vm71-test-kiopos-soft01_osdisk_1_b1c9c0a43ad14e66a5ded5a1da484c77,KioSoft Globalazure  Subscription,rg49-test-kiopos,20.971495,20.971495,0,SAME
