ResourceGroup,ResourceGroupId,SubscriptionName,SubscriptionId,Resource,ResourceId,ResourceType,ResourceLocation,Tags,Cost,CostUSD,Currency
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,aks-e2asv4pool-31020068-vmss / 1,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-e2asv4pool-31020068-vmss/virtualmachines/1,Virtual machine scale set instance,US East,"[""\""aks-managed-bootstrap-profile-acr-name\"":\"""",""\""aks-managed-consolidated-additional-properties\"":\""0f88922c-8ee0-11f0-a407-6a72cca1037c\"""",""\""aks-managed-createoperationid\"":\""0adf93d4-4943-4eb8-8e82-b9062059df03\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-e2asv4pool-31020068-vmss\"""",""\""aks-managed-enable-imds-restriction\"":\""false\"""",""\""aks-managed-kubeletidentityclientid\"":\""3e2c3798-1c31-4385-b483-d0e8956ea585\"""",""\""aks-managed-networkisolated-outbound-type\"":\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.33.2\"""",""\""aks-managed-poolname\"":\""e2asv4pool\"""",""\""aks-managed-resourcenamesuffix\"":\""24917981\"""",""\""aks-managed-ssh-access\"":\""localuser\""""]",14.4,14.4,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,aks-agentpool-12407023-vmss / 0,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-12407023-vmss/virtualmachines/0,Virtual machine scale set instance,US East,"[""\""aks-managed-bootstrap-profile-acr-name\"":\"""",""\""aks-managed-consolidated-additional-properties\"":\""fe7c9ba2-879d-11f0-8895-f69b8d46e55c\"""",""\""aks-managed-createoperationid\"":\""babe9ed8-8fe4-4f8b-b793-1cefb1e5d3b7\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-agentpool-12407023-vmss\"""",""\""aks-managed-enable-imds-restriction\"":\""false\"""",""\""aks-managed-kubeletidentityclientid\"":\""3e2c3798-1c31-4385-b483-d0e8956ea585\"""",""\""aks-managed-networkisolated-outbound-type\"":\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.33.2\"""",""\""aks-managed-poolname\"":\""agentpool\"""",""\""aks-managed-resourcenamesuffix\"":\""24917981\"""",""\""aks-managed-ssh-access\"":\""localuser\""""]",14.38,14.38,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,aks-agentpool-12407023-vmss / 1,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-12407023-vmss/virtualmachines/1,Virtual machine scale set instance,US East,"[""\""aks-managed-bootstrap-profile-acr-name\"":\"""",""\""aks-managed-consolidated-additional-properties\"":\""fe7c9ba2-879d-11f0-8895-f69b8d46e55c\"""",""\""aks-managed-createoperationid\"":\""babe9ed8-8fe4-4f8b-b793-1cefb1e5d3b7\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-agentpool-12407023-vmss\"""",""\""aks-managed-enable-imds-restriction\"":\""false\"""",""\""aks-managed-kubeletidentityclientid\"":\""3e2c3798-1c31-4385-b483-d0e8956ea585\"""",""\""aks-managed-networkisolated-outbound-type\"":\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.33.2\"""",""\""aks-managed-poolname\"":\""agentpool\"""",""\""aks-managed-resourcenamesuffix\"":\""24917981\"""",""\""aks-managed-ssh-access\"":\""localuser\""""]",14.38,14.38,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,02559940-92d3-4914-b3ac-cc3365d2bb2b,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.network/publicipaddresses/02559940-92d3-4914-b3ac-cc3365d2bb2b,Public IP address,US East,"[""\""aks-managed-cluster-name\"":\""aks20000-prod-kiocentral\"""",""\""aks-managed-cluster-rg\"":\""rg20007-prod-kiocentral-aks\"""",""\""aks-managed-type\"":\""aks-slb-managed-outbound-ip\""""]",3.600039685,3.600039685,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,kubernetes-a3d3323bd21bb4fe1bf240028f83e7eb,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.network/publicipaddresses/kubernetes-a3d3323bd21bb4fe1bf240028f83e7eb,Public IP address,US East,"[""\""aks-managed-cluster-name\"":\""aks20000-prod-kiocentral\"""",""\""aks-managed-cluster-rg\"":\""rg20007-prod-kiocentral-aks\"""",""\""k8s-azure-cluster-name\"":\""kubernetes\"""",""\""k8s-azure-service\"":\""istio-system/istio-ingressgateway\""""]",3.600039685,3.600039685,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,kubernetes-ae3659d744daf4a81b25ef73b1899182,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.network/publicipaddresses/kubernetes-ae3659d744daf4a81b25ef73b1899182,Public IP address,US East,"[""\""aks-managed-cluster-name\"":\""aks20000-prod-kiocentral\"""",""\""aks-managed-cluster-rg\"":\""rg20007-prod-kiocentral-aks\"""",""\""k8s-azure-cluster-name\"":\""kubernetes\"""",""\""k8s-azure-service\"":\""prod-tools/nginx-proxy\""""]",3.600039685,3.600039685,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pvc-ad01910c-3bac-4eaa-ac2a-f93d7a33d801,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.compute/disks/pvc-ad01910c-3bac-4eaa-ac2a-f93d7a33d801,Disk,US East,"[""\""k8s-azure-created-by\"":\""kubernetes-azure-dd\"""",""\""kubernetes.io-created-for-pv-name\"":\""pvc-ad01910c-3bac-4eaa-ac2a-f93d7a33d801\"""",""\""kubernetes.io-created-for-pvc-name\"":\""storage-loki-0\"""",""\""kubernetes.io-created-for-pvc-namespace\"":\""istio-system\""""]",1.89941067,1.89941067,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pvc-332b90cc-bd80-4861-b4fe-404433360355,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.compute/disks/pvc-332b90cc-bd80-4861-b4fe-404433360355,Disk,US East,"[""\""k8s-azure-created-by\"":\""kubernetes-azure-dd\"""",""\""kubernetes.io-created-for-pv-name\"":\""pvc-332b90cc-bd80-4861-b4fe-404433360355\"""",""\""kubernetes.io-created-for-pvc-name\"":\""prometheus-prod-pvc-rwo-lrs\"""",""\""kubernetes.io-created-for-pvc-namespace\"":\""istio-system\""""]",0.382143608,0.382143608,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pvc-ee264443-0d0e-48d6-ba21-acd9c0b763f2,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.compute/disks/pvc-ee264443-0d0e-48d6-ba21-acd9c0b763f2,Disk,US East,"[""\""k8s-azure-created-by\"":\""kubernetes-azure-dd\"""",""\""kubernetes.io-created-for-pv-name\"":\""pvc-ee264443-0d0e-48d6-ba21-acd9c0b763f2\"""",""\""kubernetes.io-created-for-pvc-name\"":\""prometheus-pvc-rwo-lrs\"""",""\""kubernetes.io-created-for-pvc-namespace\"":\""istio-system\""""]",0.173185877,0.173185877,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,aks-e2asv4pool-31020068-vmss,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-e2asv4pool-31020068-vmss,Virtual machine scale set,"US East, Intercontinental","[""\""aks-managed-bootstrap-profile-acr-name\"":\"""",""\""aks-managed-consolidated-additional-properties\"":\""0f88922c-8ee0-11f0-a407-6a72cca1037c\"""",""\""aks-managed-createoperationid\"":\""0adf93d4-4943-4eb8-8e82-b9062059df03\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-e2asv4pool-31020068-vmss\"""",""\""aks-managed-enable-imds-restriction\"":\""false\"""",""\""aks-managed-kubeletidentityclientid\"":\""3e2c3798-1c31-4385-b483-d0e8956ea585\"""",""\""aks-managed-networkisolated-outbound-type\"":\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.33.2\"""",""\""aks-managed-poolname\"":\""e2asv4pool\"""",""\""aks-managed-resourcenamesuffix\"":\""24917981\"""",""\""aks-managed-ssh-access\"":\""localuser\"""",""\""aks-managed-networkisolated-outbound-type\"":\""\""""]",0.149686677,0.149686677,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pvc-dc92159c-cbf0-4d62-a194-07d4aa78c603,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.compute/disks/pvc-dc92159c-cbf0-4d62-a194-07d4aa78c603,Disk,US East,"[""\""kubernetes.io-created-for-pv-name\"":\""pvc-dc92159c-cbf0-4d62-a194-07d4aa78c603\"""",""\""kubernetes.io-created-for-pvc-name\"":\""prometheus-pvc-rwo\"""",""\""kubernetes.io-created-for-pvc-namespace\"":\""istio-system\"""",""\""k8s-azure-created-by\"":\""kubernetes-azure-dd\""""]",0.023698857,0.023698857,USD
mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,aks-agentpool-12407023-vmss,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/mc_rg20007-prod-kiocentral-aks_aks20000-prod-kiocentral_eastus/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-12407023-vmss,Virtual machine scale set,"US East, Intercontinental","[""\""aks-managed-bootstrap-profile-acr-name\"":\"""",""\""aks-managed-consolidated-additional-properties\"":\""fe7c9ba2-879d-11f0-8895-f69b8d46e55c\"""",""\""aks-managed-createoperationid\"":\""babe9ed8-8fe4-4f8b-b793-1cefb1e5d3b7\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-agentpool-12407023-vmss\"""",""\""aks-managed-enable-imds-restriction\"":\""false\"""",""\""aks-managed-kubeletidentityclientid\"":\""3e2c3798-1c31-4385-b483-d0e8956ea585\"""",""\""aks-managed-networkisolated-outbound-type\"":\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.33.2\"""",""\""aks-managed-poolname\"":\""agentpool\"""",""\""aks-managed-resourcenamesuffix\"":\""24917981\"""",""\""aks-managed-ssh-access\"":\""localuser\"""",""\""aks-managed-networkisolated-outbound-type\"":\""\""""]",0.002831112,0.002831112,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,redis07-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.cache/redis/redis07-prod-operationcenter,Redis cache,US East,[],80.55742219,80.55742219,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,postgresql01-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.dbforpostgresql/flexibleservers/postgresql01-prod-operationcenter,Azure Database for PostgreSQL flexible server,US East 2,[],36.77505566,36.77505566,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm157-prod-operation-management,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.compute/virtualmachines/vm157-prod-operation-management,Virtual machine,"US East, Intercontinental","[""\""environment\"":\""production\"""",""\""publisher\"":\""microsoftwindowsserver\"""",""\""product\"":\""operation-management\""""]",16.30231951,16.30231951,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm156-prod-operationcenter_datadisk,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.compute/disks/vm156-prod-operationcenter_datadisk,Disk,US East,[],15.6831642,15.6831642,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm157-prod-operation-management_osdisk_1_44e32bf4140e41b5ab909cfae5f92d2c,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.compute/disks/vm157-prod-operation-management_osdisk_1_44e32bf4140e41b5ab909cfae5f92d2c,Disk,US East,[],15.6831642,15.6831642,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm156-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.compute/virtualmachines/vm156-prod-operationcenter,Virtual machine,"US East, Intercontinental","[""\""environment\"":\""production\"""",""\""publisher\"":\""canonical\"""",""\""product\"":\""operationcenter\""""]",12.21495161,12.21495161,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm156-prod-operationcenter_osdisk_1_880d6438858240c9ba0c55d70080bd57,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.compute/disks/vm156-prod-operationcenter_osdisk_1_880d6438858240c9ba0c55d70080bd57,Disk,US East,[],4.201056056,4.201056056,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip177-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.network/publicipaddresses/pip177-prod-operationcenter,Public IP address,US East,[],2.925032424,2.925032424,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip178-vm157-prod-operation-management,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.network/publicipaddresses/pip178-vm157-prod-operation-management,Public IP address,US East,[],2.925032424,2.925032424,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high cpu usage-postgresql01-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.insights/metricalerts/high cpu usage-postgresql01-prod-operationcenter,microsoft.insights/metricalerts,Unknown,[],0.075431313,0.075431313,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high mem usage-postgresql01-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.insights/metricalerts/high mem usage-postgresql01-prod-operationcenter,microsoft.insights/metricalerts,Unknown,[],0.075431313,0.075431313,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,high storage usage-postgresql01-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.insights/metricalerts/high storage usage-postgresql01-prod-operationcenter,microsoft.insights/metricalerts,Unknown,[],0.075431313,0.075431313,USD
rg59-prod-operationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,sa31prodoperationcenter,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg59-prod-operationcenter/providers/microsoft.storage/storageaccounts/sa31prodoperationcenter,Storage account,US East,[],0.039358812,0.039358812,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk10009-test-qa-universal-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.compute/disks/disk10009-test-qa-universal-web01,Disk,US East,"[""\""environment\"":\""test\"""",""\""product\"":\""retail\""""]",37.37041003,37.37041003,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm10001-test-internal-server,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.compute/virtualmachines/vm10001-test-internal-server,Virtual machine,"US East, Intercontinental","[""\""environment\"":\""test\"""",""\""product\"":\""test-internal-server\""""]",23.19639289,23.19639289,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk10006-stage-kiopos-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.compute/disks/disk10006-stage-kiopos-web01,Disk,US East,"[""\""environment\"":\""test\"""",""\""product\"":\""kiopos\""""]",19.52705379,19.52705379,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk10007-stage-kiopos-soft01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.compute/disks/disk10007-stage-kiopos-soft01,Disk,US East,"[""\""environment\"":\""test\"""",""\""product\"":\""kiopos\""""]",19.52576569,19.52576569,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk10001-test-internal-server,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.compute/disks/disk10001-test-internal-server,Disk,US East,"[""\""environment\"":\""test\"""",""\""product\"":\""test-internal-server\""""]",19.48312263,19.48312263,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm10007-test-qa-universal-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.compute/virtualmachines/vm10007-test-qa-universal-web01,Virtual machine,"US East, Intercontinental","[""\""environment\"":\""test\"""",""\""product\"":\""retail\""""]",14.48975503,14.48975503,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm10004-stage-kiopos-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.compute/virtualmachines/vm10004-stage-kiopos-web01,Virtual machine,"US East, Intercontinental","[""\""environment\"":\""test\"""",""\""product\"":\""kiopos\""""]",14.44925911,14.44925911,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm10005-stage-kiopos-soft01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.compute/virtualmachines/vm10005-stage-kiopos-soft01,Virtual machine,US East,"[""\""environment\"":\""test\"""",""\""product\"":\""kiopos\""""]",14.44071336,14.44071336,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,disk10013-automated-testing-platform,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.compute/disks/disk10013-automated-testing-platform,Disk,US East,"[""\""environment\"":\""test\"""",""\""product\"":\""test - automated-testing\""""]",4.894585951,4.894585951,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,vm10011-automated-testing-platform,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.compute/virtualmachines/vm10011-automated-testing-platform,Virtual machine,US East,"[""\""environment\"":\""test\"""",""\""product\"":\""test - automated-testing\""""]",3.702831257,3.702831257,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip10001-test-internal-server,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.network/publicipaddresses/pip10001-test-internal-server,Public IP address,US East,[],3.600039685,3.600039685,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip10004-stage-kiopos-web01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.network/publicipaddresses/pip10004-stage-kiopos-web01,Public IP address,US East,[],3.600039685,3.600039685,USD
rg10000-test-kiocentral,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral,KioSoft Globalazure  Subscription,6276588a-9234-41ee-a81c-7538ea3a817e,pip10005-stage-kiopos-soft01,/subscriptions/6276588a-9234-41ee-a81c-7538ea3a817e/resourcegroups/rg10000-test-kiocentral/providers/microsoft.network/publicipaddresses/pip10005-stage-kiopos-soft01,Public IP address,US East,[],3.600039685,3.600039685,USD
